type,id,lat,lon
household,304,50.881457,5.043856
household,305,50.883257,4.293347
household,306,50.788665,4.615618
household,307,51.321651,4.937558
household,308,51.102341,3.994066
household,309,50.872109,3.862559
household,310,51.036768,5.735771
household,311,50.943401,3.138765
household,312,50.942848,4.057880
household,313,51.112102,3.019751
household,314,50.808808,3.765395
household,315,51.048734,5.212648
household,317,50.734814,4.234148
household,318,50.930701,4.291101
household,319,50.867440,4.377270
household,320,50.943401,3.138765
household,321,51.089794,5.730321
household,322,51.216585,4.413545
household,323,50.786373,4.275858
household,324,51.050978,3.721264
household,325,50.813433,4.324834
household,326,50.904815,3.366855
household,327,51.135790,3.146939
household,328,50.786373,4.275858
household,330,51.112102,3.019751
household,331,50.883257,4.293347
household,332,50.883257,4.293347
household,333,50.792769,3.147125
household,334,51.102341,3.994066
household,336,50.734814,4.234148
household,337,51.048734,5.212648
household,338,51.167752,5.394325
household,339,50.808060,5.192988
household,341,50.989338,4.417373
household,343,50.941127,4.979922
household,345,51.001264,4.972455
household,347,50.852201,4.330328
household,348,50.883257,4.293347
household,349,50.932460,5.301307
household,350,50.802398,4.340670
household,351,50.836959,4.408096
household,352,51.233685,4.937155
household,353,50.867440,4.377270
household,354,51.216585,4.413545
household,355,50.786373,4.275858
household,357,50.830144,4.340218
household,358,50.969918,5.709792
household,359,50.943401,3.138765
household,361,51.001264,4.972455
household,362,50.867440,4.377270
household,363,51.208071,2.902446
household,364,50.827029,4.006854
household,365,50.838786,4.850234
household,366,51.217602,3.220080
household,367,50.933809,4.369456
household,368,51.050978,3.721264
household,369,50.892835,4.022327
household,370,51.216585,4.413545
household,371,50.801277,5.471207
household,372,51.156011,4.133301
household,374,50.792769,3.147125
household,376,50.807263,5.595156
household,377,50.901716,4.238901
household,378,50.969918,5.709792
household,379,51.216585,4.413545
household,380,50.806183,3.515409
household,381,50.833489,4.297707
household,383,51.171489,4.069004
household,384,50.927253,4.425784
household,385,50.927253,4.425784
household,386,51.327835,3.077387
household,387,50.866981,4.711928
household,388,50.753064,4.300755
household,389,50.932460,5.301307
household,390,50.841526,4.433705
household,391,51.087373,2.595973
household,392,50.866981,4.711928
household,393,51.216585,4.413545
household,395,50.896451,5.658845
household,396,50.753064,4.300755
household,398,51.216585,4.413545
household,399,51.410397,5.010683
household,400,51.113852,5.240347
household,401,50.956832,4.723360
household,402,50.932460,5.301307
household,403,51.216585,4.413545
household,405,51.088593,3.720577
household,406,50.833489,4.297707
household,407,50.880858,4.322789
household,408,50.833489,4.297707
household,409,50.912255,5.566845
household,411,51.410397,5.010683
household,412,50.786373,4.275858
household,413,50.852594,4.237046
household,414,51.224944,4.120495
household,415,51.025346,4.474594
household,416,50.923424,3.955145
household,417,50.827029,4.006854
household,418,51.233685,4.937155
household,419,51.050978,3.721264
household,420,51.322975,4.385294
household,421,51.050978,3.721264
household,422,50.948245,4.982050
household,423,50.901716,4.238901
household,424,51.095246,3.199083
household,425,50.859411,4.622253
household,426,51.217602,3.220080
household,427,51.217602,3.220080
household,428,51.032835,5.331191
household,429,50.873935,4.400942
household,430,51.011006,5.590413
household,431,51.004328,4.825603
household,433,51.216585,4.413545
household,435,50.852201,4.330328
household,436,51.191087,5.117065
household,437,51.126839,3.555470
household,438,51.075166,4.729765
household,440,51.075166,4.729765
household,442,51.007425,4.277043
household,443,50.866981,4.711928
household,444,50.866404,3.001818
household,445,50.820700,4.444536
household,446,50.871073,3.810389
household,447,51.067591,3.093043
household,448,50.852201,4.330328
household,449,51.438701,4.451692
household,450,50.752435,5.068816
household,452,50.883257,4.293347
household,453,50.910830,5.413360
household,454,51.152052,3.345590
household,455,51.322049,5.086335
household,456,50.867440,4.377270
household,457,50.890316,3.401282
household,458,51.131859,4.614558
household,459,51.004328,4.825603
household,460,51.053943,3.994889
household,462,50.961903,4.437266
household,463,51.216585,4.413545
household,464,50.910830,5.413360
household,465,50.883257,4.293347
household,466,51.001264,4.972455
household,467,51.181816,3.107322
household,468,50.807738,4.938814
household,469,50.997647,4.116014
household,470,51.021885,4.845377
household,471,51.321651,4.937558
household,472,50.792769,3.147125
household,474,50.933809,4.369456
household,475,51.280707,4.772698
household,476,51.141421,4.914067
household,477,50.844662,4.182752
household,478,50.989313,5.363571
household,479,51.169116,4.466249
household,480,51.249753,4.497706
household,481,50.831313,5.112466
household,482,50.917030,2.755635
household,483,51.069299,4.465280
household,484,51.087669,2.969993
household,485,51.314000,4.432400
household,486,51.232293,4.237452
household,487,50.964094,3.953104
household,488,51.216585,4.413545
household,489,51.191087,5.117065
household,490,50.929866,5.596431
household,491,51.013676,4.201126
household,492,51.216585,4.413545
household,493,51.176858,4.179892
household,495,50.931960,5.572270
household,496,50.950798,4.067507
household,498,51.099805,3.863399
household,499,51.177290,5.559537
household,501,51.307570,3.138132
household,502,51.067591,3.093043
household,503,50.829002,3.264406
household,504,51.112102,3.019751
household,505,50.757790,5.463958
household,506,50.890316,3.401282
household,507,50.928144,3.876956
household,508,51.080949,3.455866
household,510,50.873935,4.400942
household,511,50.792769,3.147125
household,512,50.866981,4.711928
household,513,51.266966,5.084251
household,514,50.853740,3.353350
household,515,51.064267,5.088194
household,516,51.191087,5.117065
household,517,51.191087,5.117065
household,518,50.932460,5.301307
household,519,51.216585,4.413545
household,521,51.090114,4.413471
household,522,51.167752,5.394325
household,524,50.993607,3.556786
household,525,50.841526,4.433705
household,526,51.208071,2.902446
household,527,50.902045,4.114406
household,528,51.011974,3.938992
household,529,50.989313,5.363571
household,530,50.748924,4.476872
household,531,51.322975,4.385294
household,532,50.791185,3.370427
household,533,50.898449,3.624289
household,534,50.802398,4.340670
household,536,50.898449,3.624289
household,537,50.942848,4.057880
household,538,51.086080,4.366330
household,539,51.048734,5.212648
household,541,50.988772,5.178901
household,542,50.882629,2.813803
household,543,50.942848,4.057880
household,544,51.248130,4.575935
household,545,51.169116,4.466249
household,546,51.099805,3.863399
household,547,51.188907,3.207950
household,548,50.830144,4.340218
household,549,50.750537,3.600509
household,550,50.998317,4.789850
household,551,51.321651,4.937558
household,552,51.416774,4.770539
household,553,50.866981,4.711928
household,554,50.852201,4.330328
household,555,51.170950,3.860550
household,557,51.314000,4.432400
household,558,51.138986,3.716198
household,560,50.830144,4.340218
household,561,51.050978,3.721264
household,562,51.382980,4.475180
household,564,50.942848,4.057880
household,565,51.156011,4.133301
household,566,51.315020,4.840265
household,568,50.921140,3.666745
household,569,50.890316,3.401282
household,570,51.130216,4.571505
household,571,50.789637,4.346794
household,572,50.808060,5.192988
household,573,51.057303,4.177629
household,574,50.997647,4.116014
household,575,51.202168,4.521965
household,576,50.926951,4.776201
household,577,51.050978,3.721264
household,578,50.987274,3.090204
household,579,50.949953,3.636066
household,580,51.216585,4.413545
household,581,50.927253,4.425784
household,582,51.198711,3.811977
household,584,50.864680,3.308443
household,585,50.852201,4.330328
household,586,50.773810,4.534750
household,587,50.943401,3.138765
household,589,51.217602,3.220080
household,590,51.050978,3.721264
household,591,51.224944,4.120495
household,592,50.854229,3.639591
household,593,51.119011,2.796304
household,594,50.933809,4.369456
household,595,51.184321,4.739567
household,596,51.322975,4.385294
household,597,51.165182,2.820398
household,598,51.135790,3.146939
household,599,51.007425,4.277043
household,601,50.883257,4.293347
household,602,50.871073,3.810389
household,603,50.847537,4.139768
household,605,50.809882,2.875513
household,606,51.067591,3.093043
household,608,51.050978,3.721264
household,609,51.337679,3.272221
household,610,51.050978,3.721264
household,612,50.723017,4.027433
household,613,50.830144,4.340218
household,615,51.191087,5.117065
household,617,51.217602,3.220080
household,618,50.807738,4.938814
household,619,51.216585,4.413545
household,620,51.167752,5.394325
household,621,50.825072,3.182742
household,622,51.122663,4.207546
household,623,51.014770,3.933819
household,624,51.059755,2.675109
household,625,51.205052,3.483322
household,626,50.873935,4.400942
household,627,50.827029,4.006854
household,628,51.156011,4.133301
household,629,51.216585,4.413545
household,630,51.196668,4.485630
household,631,50.991340,3.530216
household,632,51.042764,2.852586
household,633,50.961720,2.774358
household,635,51.025346,4.474594
household,636,50.802398,4.340670
household,637,51.188711,4.590226
household,639,51.321651,4.937558
household,640,51.050978,3.721264
household,641,51.177098,2.854144
household,642,50.763671,4.476710
household,643,50.921140,3.666745
household,644,50.830144,4.340218
household,645,51.050978,3.721264
household,646,51.292270,4.494190
household,647,50.734814,4.234148
household,648,51.191087,5.117065
household,649,50.849977,4.369235
household,650,51.216585,4.413545
household,651,50.841526,4.433705
household,652,51.307570,3.138132
household,653,50.734814,4.234148
household,654,50.859411,4.622253
household,655,51.087373,2.595973
household,656,51.216585,4.413545
household,657,50.991340,3.530216
household,658,51.032835,5.331191
household,659,50.807738,4.938814
household,660,50.872109,3.862559
household,661,50.801277,5.471207
household,662,51.089794,5.730321
household,663,50.734814,4.234148
household,664,51.232293,4.237452
household,665,50.987274,3.090204
household,666,51.048734,5.212648
household,667,50.755829,2.775809
household,668,50.852594,4.237046
household,669,50.836959,4.408096
household,670,51.048734,5.212648
household,671,51.164332,4.835479
household,672,50.807590,3.320779
household,673,51.080949,3.455866
household,674,50.943428,4.013608
household,675,50.942848,4.057880
household,676,51.025346,4.474594
household,677,50.892835,4.022327
household,678,50.964094,3.953104
household,679,50.962986,4.656247
household,680,51.032835,5.331191
household,681,51.416774,4.770539
household,683,50.934683,4.555739
household,684,51.138986,5.603488
household,685,50.923424,3.955145
household,687,51.140736,4.471231
household,688,51.292270,4.494190
household,689,51.054909,4.354494
household,690,51.075166,4.729765
household,692,50.865782,4.292598
household,693,51.206135,4.672961
household,694,51.154004,4.471151
household,695,50.802398,4.340670
household,696,51.217602,3.220080
household,697,50.808060,5.192988
household,699,51.156011,4.133301
household,700,50.869477,3.385071
household,701,51.233685,4.937155
household,702,51.292270,4.494190
household,703,51.337679,3.272221
household,704,50.792754,3.055500
household,706,50.806866,4.405329
household,707,50.999339,3.799667
household,708,50.901716,4.238901
household,709,51.216585,4.413545
household,710,51.337679,3.272221
household,712,51.217602,3.220080
household,713,51.408649,4.428247
household,714,51.211199,4.336818
household,716,51.191087,5.117065
household,717,51.208071,2.902446
household,718,51.147941,4.032224
household,719,50.864163,2.698347
household,720,50.786373,4.275858
household,721,50.935352,4.282594
household,722,50.977050,4.472901
household,724,51.216585,4.413545
household,726,50.836959,4.408096
household,727,50.836959,4.408096
household,728,51.096007,4.239100
household,729,50.890980,4.561821
household,731,50.802398,4.340670
household,732,50.866981,4.711928
household,733,51.060271,4.564717
household,734,50.989313,5.363571
household,735,50.867440,4.377270
household,737,50.942202,4.249104
household,738,51.082785,5.026670
household,739,50.827310,3.449589
household,740,51.164308,5.163146
household,742,51.090114,4.413471
household,743,51.349578,4.637632
household,745,51.216585,4.413545
household,746,50.930701,4.291101
household,747,51.216585,4.413545
household,748,51.408649,4.428247
household,749,51.048734,5.212648
household,750,51.059755,2.675109
household,751,51.096007,4.239100
household,753,50.875048,4.994613
household,754,51.216585,4.413545
household,755,50.792754,3.055500
household,757,50.806183,3.515409
household,758,51.075166,4.729765
household,759,51.153017,4.302544
household,761,51.229818,4.510897
household,763,50.776415,2.719216
household,765,51.217602,3.220080
household,766,50.864680,3.308443
household,767,51.217602,3.220080
household,768,51.249753,4.497706
household,769,50.942848,4.057880
household,770,50.830144,4.340218
household,771,50.896451,5.658845
household,772,50.987361,4.966347
household,773,50.929866,5.596431
household,774,50.932460,5.301307
household,775,50.926951,4.776201
household,776,51.122663,4.207546
household,777,50.882251,4.061721
household,778,50.866683,3.155409
household,779,50.813433,4.324834
household,780,51.164308,5.163146
household,781,50.942848,4.057880
household,782,50.806866,4.405329
household,783,51.217602,3.220080
household,784,50.802398,4.340670
household,785,50.827310,3.449589
household,786,50.827029,4.006854
household,787,50.852201,4.330328
household,788,51.216585,4.413545
household,789,51.048734,5.212648
household,790,51.188907,3.207950
household,791,50.767486,4.474046
household,792,50.852594,4.237046
household,793,50.852201,4.330328
household,794,51.233685,4.937155
household,795,50.969918,5.709792
household,796,50.808808,3.765395
household,797,50.999339,3.799667
household,798,50.942848,4.057880
household,799,51.004087,3.151733
household,800,50.988772,5.178901
household,801,50.808060,5.192988
household,802,50.807144,3.838569
household,803,51.206651,2.998005
household,804,51.139451,4.756489
household,805,51.174689,3.016720
household,806,50.926951,4.776201
household,807,51.088332,4.150221
household,808,51.074687,4.791786
household,809,51.382980,4.475180
household,810,51.337679,3.272221
household,811,50.815544,4.154597
household,812,50.860577,4.374855
household,813,50.896451,5.658845
household,814,50.880858,4.322789
household,815,50.882021,3.716472
household,816,50.887783,4.572683
household,817,51.025346,4.474594
household,818,51.216585,4.413545
household,819,50.989198,4.731576
household,820,51.208071,2.902446
household,821,50.948245,4.982050
household,823,50.892835,4.022327
household,824,51.208071,2.902446
household,825,51.135790,3.146939
household,826,50.763671,4.476710
household,827,51.393090,4.447093
household,828,50.864874,4.313727
household,829,51.337679,3.272221
household,830,50.921140,3.666745
household,832,50.867440,4.377270
household,833,51.349578,4.637632
household,834,51.059755,2.675109
household,835,50.866683,3.155409
household,836,50.833489,4.297707
household,837,51.317760,4.982845
household,839,50.792754,3.055500
household,840,51.233685,4.937155
household,841,50.932460,5.301307
household,842,51.109461,4.084474
household,844,50.942848,4.057880
household,846,51.224944,4.120495
household,847,50.865782,4.292598
household,849,50.829002,3.264406
household,850,51.156011,4.133301
household,851,51.164308,5.163146
household,852,51.160824,4.510385
household,854,50.933809,4.369456
household,856,51.007425,4.277043
household,857,51.093581,4.211836
household,858,50.860110,5.046906
household,860,51.216585,4.413545
household,861,50.932460,5.301307
household,863,50.923638,4.371521
household,865,50.942848,4.057880
household,866,51.230419,5.311006
household,867,51.216585,4.413545
household,869,50.808060,5.192988
household,870,50.892835,4.022327
household,871,50.989313,5.363571
household,872,50.808808,3.765395
household,873,50.802398,4.340670
household,874,51.064267,5.088194
household,875,51.217602,3.220080
household,876,51.156011,4.133301
household,877,51.099805,3.863399
household,878,50.829002,3.264406
household,879,50.826803,4.682178
household,880,51.238666,3.317333
household,881,50.877978,3.073643
household,882,50.809882,2.875513
household,883,50.910830,5.413360
household,884,51.025346,4.474594
household,885,51.087669,2.969993
household,886,50.976344,2.910211
household,887,51.207085,4.649790
household,889,50.941617,3.413219
household,891,51.167752,5.394325
household,892,50.866683,3.155409
household,893,50.773810,4.534750
household,894,51.208071,2.902446
household,895,51.164332,4.835479
household,897,51.064267,5.088194
household,898,50.831313,5.112466
household,899,50.882251,4.061721
household,900,50.927253,4.425784
household,901,51.410397,5.010683
household,902,50.932460,5.301307
household,903,50.915958,4.499584
household,905,50.942848,4.057880
household,906,51.135790,3.146939
household,907,51.109461,4.084474
household,908,50.942848,4.057880
household,909,50.736362,3.947410
household,911,51.086243,4.048126
household,912,50.849977,4.369235
household,913,51.216585,4.413545
household,914,50.883257,4.293347
household,915,51.007425,4.277043
household,916,51.230419,5.311006
household,918,50.883257,4.293347
household,919,50.956418,3.029029
household,920,51.043160,5.584120
household,921,50.833489,4.297707
household,922,50.847537,4.139768
household,923,50.852201,4.330328
household,924,50.779746,3.897800
household,925,50.801277,5.471207
household,926,50.829002,3.264406
household,927,50.912255,5.566845
household,928,51.161359,4.670562
household,929,51.086243,4.048126
household,930,50.910320,4.300923
household,931,50.878499,5.491983
household,932,50.948245,4.982050
household,933,50.883257,4.293347
household,934,50.946649,5.175029
household,935,50.867440,4.377270
household,936,50.802398,4.340670
household,937,50.836959,4.408096
household,938,50.946649,5.175029
household,940,51.054726,4.628679
household,941,51.050978,3.721264
household,942,50.991340,3.530216
household,943,50.883257,4.293347
household,944,50.833489,4.297707
household,945,51.027507,3.963849
household,946,50.788665,4.615618
household,947,51.206352,4.048499
household,948,50.961903,4.437266
household,949,50.942848,4.057880
household,951,50.871073,3.810389
household,952,50.836959,4.408096
household,953,51.132190,5.077080
household,954,50.874792,4.470324
household,955,50.734814,4.234148
household,956,50.989313,5.363571
household,957,51.216585,4.413545
household,958,51.314000,4.432400
household,959,51.204685,3.486840
household,960,50.841526,4.433705
household,961,50.880858,4.322789
household,962,50.950798,4.067507
household,963,51.089794,5.730321
household,964,51.069299,4.465280
household,965,51.169116,4.466249
household,967,51.317760,4.982845
household,968,50.929866,5.596431
household,969,51.054726,4.628679
household,970,50.969918,5.709792
household,971,51.138986,3.716198
household,972,51.339740,4.721911
household,973,50.852201,4.330328
household,974,51.230419,5.311006
household,976,50.915958,4.499584
household,977,50.880858,4.322789
household,978,50.883257,4.293347
household,980,50.786373,4.275858
household,981,50.866404,3.001818
household,982,51.232293,4.237452
household,984,50.871150,4.123999
household,985,50.807738,4.938814
household,986,50.987361,4.966347
household,987,51.337679,3.272221
household,988,50.932460,5.301307
household,990,50.943401,3.138765
household,991,50.946649,5.175029
household,992,50.734814,4.234148
household,993,51.096007,4.239100
household,994,51.025346,4.474594
household,995,51.337679,3.272221
household,996,50.882629,2.813803
household,997,51.025346,4.474594
household,998,50.921140,3.666745
household,999,51.035410,5.283057
household,1000,50.852594,4.237046
household,1001,51.164308,5.163146
household,1002,50.923638,4.371521
household,1003,50.785386,4.246852
household,1004,51.206135,4.672961
household,1006,51.096007,4.239100
household,1007,51.382980,4.475180
household,1008,51.233685,4.937155
household,1009,50.852201,4.330328
household,1010,50.991340,3.530216
household,1011,51.210269,5.422538
household,1012,50.750537,3.600509
household,1013,50.957768,5.109484
household,1014,51.314000,4.432400
household,1015,50.883257,4.293347
household,1016,51.131619,4.520647
household,1018,50.786373,4.275858
household,1020,51.208071,2.902446
household,1021,50.896451,5.658845
household,1023,50.993607,3.556786
household,1025,50.864680,3.308443
household,1026,50.943401,3.138765
household,1027,51.216585,4.413545
household,1028,51.216585,4.413545
household,1029,51.004689,3.940414
household,1030,50.942848,4.057880
household,1031,50.852201,4.330328
household,1032,50.887783,4.572683
household,1034,50.923445,4.891601
household,1035,50.957768,5.109484
household,1036,51.169116,4.466249
household,1037,50.874792,4.470324
household,1038,50.866981,4.711928
household,1039,51.207085,4.649790
household,1041,51.059755,2.675109
household,1042,51.230419,5.311006
household,1043,50.989313,5.363571
household,1044,50.779746,3.897800
household,1045,50.825072,3.182742
household,1046,50.792769,3.147125
household,1047,51.216585,4.413545
household,1048,51.307570,3.138132
household,1049,50.827029,4.006854
household,1050,50.816406,4.426518
household,1051,50.882629,2.813803
household,1052,50.813433,4.324834
household,1053,50.867440,4.377270
household,1054,50.791185,3.370427
household,1055,50.926951,4.776201
household,1056,51.321651,4.937558
household,1057,50.836959,4.408096
household,1059,51.393090,4.447093
household,1060,50.745940,4.357530
household,1061,51.216585,4.413545
household,1062,50.825072,3.182742
household,1063,51.102341,3.994066
household,1065,51.052055,3.531182
household,1066,50.867440,4.377270
household,1068,51.050978,3.721264
household,1069,50.915958,4.499584
household,1070,51.208071,2.902446
household,1071,50.808808,3.765395
household,1073,50.956832,4.723360
household,1074,50.820700,4.444536
household,1076,51.050978,3.721264
household,1077,50.960058,4.107307
household,1078,51.216585,4.413545
household,1079,51.050978,3.721264
household,1080,51.216585,4.413545
household,1082,51.216585,4.413545
household,1083,50.941615,3.795825
household,1084,51.025346,4.474594
household,1085,51.001264,4.972455
household,1086,50.753064,4.300755
household,1088,50.874792,4.470324
household,1089,50.863381,4.330338
household,1090,50.852201,4.330328
household,1091,51.217602,3.220080
household,1092,51.145180,4.338340
household,1093,51.165182,2.820398
household,1094,51.208071,2.902446
household,1095,50.786373,4.275858
household,1097,51.004328,4.825603
household,1098,51.266966,5.084251
household,1099,51.216585,4.413545
household,1100,50.866981,4.711928
household,1102,50.880858,4.322789
household,1103,51.348060,4.760540
household,1104,51.191087,5.117065
household,1106,50.882629,2.813803
household,1107,50.773810,4.534750
household,1108,51.027707,3.143909
household,1109,51.011006,5.590413
household,1110,51.216585,4.413545
household,1111,50.872987,4.309333
household,1113,51.050978,3.721264
household,1114,50.852201,4.330328
household,1115,50.808808,3.765395
household,1116,50.948245,4.982050
household,1117,50.850898,4.487456
household,1118,50.928144,3.876956
household,1119,50.833489,4.297707
household,1120,51.156011,4.133301
household,1121,50.904994,4.435529
household,1122,51.171489,4.069004
household,1123,51.349578,4.637632
household,1124,51.161359,4.670562
household,1125,50.872987,4.309333
household,1126,51.004328,4.825603
household,1127,51.153017,4.302544
